cell_id,day,donor,cell_type,technology
79c2c052042d,4,31800,EryP,citeseq
a272a57e094b,4,31800,EryP,citeseq
48ea735d0537,4,32606,EryP,citeseq
885364c773c7,3,32606,EryP,citeseq
1c1fb38415e0,4,31800,EryP,citeseq
ff426862fc7f,2,13176,EryP,citeseq
9e7dd20e1e83,4,13176,EryP,citeseq
aff6ba6f2bf1,4,31800,EryP,citeseq
241553dffc84,2,32606,EryP,citeseq
96f2b269c205,4,32606,EryP,citeseq
0bc9a0a23f0a,3,31800,EryP,citeseq
9db12b4e1264,3,32606,EryP,citeseq
4fcb0bc3f30d,2,31800,EryP,citeseq
90784a81c01e,4,32606,EryP,citeseq
54bf788b2f8c,4,13176,EryP,citeseq
eac0a0a9d2a5,2,32606,EryP,citeseq
b0f4e984e93f,2,31800,EryP,citeseq
7724d3cf38db,3,13176,EryP,citeseq
3216ca2a67a0,4,32606,EryP,citeseq
7914f638526c,3,32606,EryP,citeseq
9edc2fb79325,2,13176,EryP,citeseq
94a775392898,3,13176,EryP,citeseq
875255049bf0,2,13176,EryP,citeseq
46eb02f7ed5e,4,32606,EryP,citeseq
006c82a5fb0c,4,32606,EryP,citeseq
505639c22488,4,13176,EryP,citeseq
3f472a5b87d7,4,13176,EryP,citeseq
0e8b62f10cd6,2,32606,EryP,citeseq
fc58563c6cb8,4,31800,EryP,citeseq
26916e2d0a4d,4,32606,EryP,citeseq
534a6d6e3f99,3,13176,EryP,citeseq
edf9e5c2b8ea,4,31800,EryP,citeseq
5dab27623687,2,32606,EryP,citeseq
e39d83694e16,3,13176,EryP,citeseq
a631ece3e6f0,4,13176,EryP,citeseq
bc8033b19110,2,13176,EryP,citeseq
1d19557cc5d8,4,31800,EryP,citeseq
956ede59c265,4,32606,EryP,citeseq
40d1fa8a1243,4,32606,EryP,citeseq
3a461cfe2d2c,4,13176,EryP,citeseq
d8d4fdd16289,2,32606,EryP,citeseq
1da00b1e3e3f,4,32606,EryP,citeseq
2a8b1413f9ce,2,31800,EryP,citeseq
65196e1d2cb7,3,31800,EryP,citeseq
5465907f2330,4,31800,EryP,citeseq
b6cc51799b61,4,31800,EryP,citeseq
52e7fc1604b4,3,32606,EryP,citeseq
9d99be509e1b,3,32606,EryP,citeseq
8b727231d4b0,4,13176,EryP,citeseq
8b0f2966075c,3,13176,EryP,citeseq
099d87cb1867,2,32606,EryP,citeseq
1bdefc84adc5,2,32606,EryP,citeseq
2a202851fb3d,4,13176,EryP,citeseq
22771db3ef0e,4,31800,EryP,citeseq
23f98867abef,4,32606,EryP,citeseq
365dabd869f0,3,31800,EryP,citeseq
e0448c6768f9,4,32606,EryP,citeseq
c725957a2967,4,31800,EryP,citeseq
6887aea7e8b4,4,13176,EryP,citeseq
2f124e888d71,2,31800,EryP,citeseq
7214699acd6a,4,31800,EryP,citeseq
334fb64965b2,4,31800,EryP,citeseq
6ad8bed2200d,3,31800,EryP,citeseq
86d4659c7c3f,4,31800,EryP,citeseq
1f53aef2f5fa,4,13176,EryP,citeseq
f5356c9c9b67,2,31800,EryP,citeseq
02c26c39959a,3,13176,EryP,citeseq
18a07357f727,2,13176,EryP,citeseq
64f8a60cec60,4,13176,EryP,citeseq
a1e6f44fdb87,3,32606,EryP,citeseq
1bcd92367a2a,4,32606,EryP,citeseq
a7d9c7443712,2,32606,EryP,citeseq
3333a3105816,2,32606,EryP,citeseq
34963784a09b,4,32606,EryP,citeseq
c9dcdd5f6c9b,4,31800,EryP,citeseq
2f0d5c4d9499,2,31800,EryP,citeseq
b36fa485257b,3,31800,EryP,citeseq
f9e0614f4ed0,3,31800,EryP,citeseq
173800b4e8a2,4,32606,EryP,citeseq
17b8adb3f06c,4,13176,EryP,citeseq
9df0bd193472,4,31800,EryP,citeseq
909a46945df1,4,31800,EryP,citeseq
d109dcdb9d29,3,32606,EryP,citeseq
b166962d8e46,4,13176,EryP,citeseq
a094b0c878ca,3,13176,EryP,citeseq
1c40805677f3,4,31800,EryP,citeseq
86616fa146ae,4,13176,EryP,citeseq
fbcf2443ffb2,2,32606,EryP,citeseq
c771f5ca073a,3,13176,EryP,citeseq
dc130c114979,3,31800,EryP,citeseq
3c9444b15eee,4,31800,EryP,citeseq
e438eef1893b,3,32606,EryP,citeseq
bb3e81d03f4a,3,13176,EryP,citeseq
1779848fd9c8,4,13176,EryP,citeseq
8c8696b9a760,2,32606,EryP,citeseq
4d1671216e74,4,32606,EryP,citeseq
03c63816b2a7,2,31800,EryP,citeseq
befa4769a946,3,13176,EryP,citeseq
899afa55e4fa,2,32606,EryP,citeseq
62ad5f17ce00,3,32606,EryP,citeseq
8e75a976cbc8,2,31800,EryP,citeseq
d06b9d5dda98,4,31800,EryP,citeseq
a4405611c45b,4,32606,EryP,citeseq
7e2f6cc2b211,2,32606,EryP,citeseq
661c95816d31,4,13176,EryP,citeseq
8feacc905f24,4,31800,EryP,citeseq
5bfe55140132,4,13176,EryP,citeseq
f94752357a69,3,13176,EryP,citeseq
198b30105280,2,32606,EryP,citeseq
a33f96aa00c7,3,32606,EryP,citeseq
54919ae4b8e4,3,32606,EryP,citeseq
364b08e04e2e,3,13176,EryP,citeseq
d00de652fc77,4,32606,EryP,citeseq
049d5f94fc99,2,31800,EryP,citeseq
4a43d6b003a7,2,31800,EryP,citeseq
d5901f3200ef,2,32606,EryP,citeseq
de342773636e,4,13176,EryP,citeseq
ece45884b912,2,13176,EryP,citeseq
e27d16e4fc28,4,32606,EryP,citeseq
e7eafc72708a,2,31800,EryP,citeseq
7233454c901b,4,31800,EryP,citeseq
cd9c8b04a3b1,4,32606,EryP,citeseq
914d42200364,2,31800,EryP,citeseq
e36d0a159ec4,4,31800,EryP,citeseq
6e87404be545,4,31800,EryP,citeseq
fe07d220a312,4,13176,EryP,citeseq
6cbf7de2fb76,3,32606,EryP,citeseq
a4874a1c43b3,2,31800,EryP,citeseq
f35864b0fb74,2,32606,EryP,citeseq
ae3cbcdaf170,2,32606,EryP,citeseq
e46cdf2d5dff,2,32606,EryP,citeseq
416176d60b7b,3,31800,EryP,citeseq
05ff94d60744,2,32606,EryP,citeseq
4f75e45cf1d2,4,13176,EryP,citeseq
1bb693c841f6,2,32606,EryP,citeseq
d5e51fa40132,2,32606,EryP,citeseq
0105c25a5e1d,4,13176,EryP,citeseq
26d1b2edbf40,4,32606,EryP,citeseq
741ad907f7ef,4,13176,EryP,citeseq
5f87e00e35b6,4,31800,EryP,citeseq
603ce700a589,4,32606,EryP,citeseq
122b52f96744,4,31800,EryP,citeseq
6b6f0a547a2f,3,13176,EryP,citeseq
5fbede9c4d6e,2,31800,EryP,citeseq
8c1ccd37366b,4,31800,EryP,citeseq
1d803066c243,3,32606,EryP,citeseq
57ce345d7b0f,4,31800,EryP,citeseq
c51b08ddf926,2,32606,EryP,citeseq
201602f4591c,4,32606,EryP,citeseq
1d5961225873,4,13176,EryP,citeseq
24560409d78c,4,32606,EryP,citeseq
30070f1a1061,3,32606,EryP,citeseq
03381f6ccecc,4,31800,EryP,citeseq
52d09f21578f,4,31800,EryP,citeseq
6b769e008cfc,3,32606,EryP,citeseq
545c82caf310,4,32606,EryP,citeseq
4d40b632043d,2,31800,EryP,citeseq
f9d0deb5e197,2,32606,EryP,citeseq
78e8abb22f7d,4,13176,EryP,citeseq
6449d1fd8898,4,32606,EryP,citeseq
6ec37ad4ca7b,2,31800,EryP,citeseq
649b4f2977bc,3,13176,EryP,citeseq
4ab1626af025,2,32606,EryP,citeseq
9a47985d4a5d,4,32606,EryP,citeseq
12f370d3cd69,4,13176,EryP,citeseq
2d6dc4a90222,4,32606,EryP,citeseq
0f26c01e5ec4,3,31800,EryP,citeseq
75bd106b87ff,4,31800,EryP,citeseq
f2ef071e58d4,4,13176,EryP,citeseq
4b277ba8cec6,4,31800,EryP,citeseq
afe980d6ceeb,4,31800,EryP,citeseq
e2a1f8063167,3,13176,EryP,citeseq
e296af6eab56,3,13176,EryP,citeseq
2821b16e3bbc,4,31800,EryP,citeseq
138f50db5345,2,32606,EryP,citeseq
750a19cb4b57,4,13176,EryP,citeseq
f5c391c8f130,4,31800,EryP,citeseq
886fb06dfd4f,4,31800,EryP,citeseq
7c1de666e3f1,3,13176,EryP,citeseq
7f55053140a9,4,31800,EryP,citeseq
722b9df5610e,2,32606,EryP,citeseq
18901d550653,2,31800,EryP,citeseq
79cbba2b150f,3,32606,EryP,citeseq
2c57a76eae8c,4,13176,EryP,citeseq
c31c96b200c2,4,31800,EryP,citeseq
63a5a1f2337f,2,31800,EryP,citeseq
baaf6d068e45,4,32606,EryP,citeseq
44a7604da235,3,13176,EryP,citeseq
52b8bd525bd1,2,32606,EryP,citeseq
a7123a3f1206,3,32606,EryP,citeseq
fe53f0d9268e,4,32606,EryP,citeseq
b536949aa476,3,13176,EryP,citeseq
2e4c787d4853,2,31800,EryP,citeseq
86f42bb6e38e,2,13176,EryP,citeseq
64d7b6a5ad82,4,31800,EryP,citeseq
b711a1eaa9ed,3,31800,EryP,citeseq
0c41640f031c,2,31800,EryP,citeseq
8a1853e16ff7,3,31800,EryP,citeseq
67144bc4403f,2,31800,EryP,citeseq
b3a408f57ab5,4,31800,EryP,citeseq
f6bb4ce10150,4,31800,EryP,citeseq
ae16b97dd52a,4,31800,EryP,citeseq
d8f1e9619b09,3,32606,EryP,citeseq
13a848c35b4d,4,31800,EryP,citeseq
7b822ecb2bf2,2,31800,EryP,citeseq
94e279bb5561,4,32606,EryP,citeseq
16a1ed8d4d2f,4,31800,EryP,citeseq
e095d5229128,4,32606,EryP,citeseq
d8a0cfde4766,2,32606,EryP,citeseq
3f3157ea1221,4,31800,EryP,citeseq
ad8151858b7d,4,32606,EryP,citeseq
1120e469b8bc,4,13176,EryP,citeseq
494cb2cf7b8f,3,31800,EryP,citeseq
5e5cbccfb181,4,32606,EryP,citeseq
a6d00440f79e,2,31800,EryP,citeseq
33ac910927b2,3,13176,EryP,citeseq
3a1396ce0d10,4,31800,EryP,citeseq
3d412dca86b0,4,31800,EryP,citeseq
3309fd5b16a8,4,13176,EryP,citeseq
a11b156f050e,2,32606,EryP,citeseq
213a64b4ae0f,3,13176,EryP,citeseq
fb42bf0272a3,2,32606,EryP,citeseq
b1df7a576ce4,2,31800,EryP,citeseq
c7ba5a1d765b,4,31800,EryP,citeseq
1a09573cba2d,3,31800,EryP,citeseq
1f63ac161a3c,4,32606,EryP,citeseq
df10e283836f,3,32606,EryP,citeseq
f20154e491b2,3,32606,EryP,citeseq
d77c40900c70,4,31800,EryP,citeseq
a09bd1b71d8a,2,32606,EryP,citeseq
088d2a6f5176,4,32606,EryP,citeseq
321ce16fa7b9,3,32606,EryP,citeseq
4ddcfd4956ab,4,13176,EryP,citeseq
156a52d82a65,4,32606,EryP,citeseq
8d3d4b054149,4,32606,EryP,citeseq
6c73e778c3c5,4,31800,EryP,citeseq
40ff4ce73943,2,31800,EryP,citeseq
270f76e8d3f2,4,13176,EryP,citeseq
e4f27d65fef6,3,32606,EryP,citeseq
19056e5df08f,4,32606,EryP,citeseq
b5b8565318a1,2,31800,EryP,citeseq
420bfedcff7d,4,31800,EryP,citeseq
cb07fcb22899,2,13176,EryP,citeseq
71adcfa4a0bb,4,31800,EryP,citeseq
9f770f7dd989,4,31800,EryP,citeseq
cb73c7ba67d6,3,13176,EryP,citeseq
b027f2d18a29,3,13176,EryP,citeseq
6666370556b6,4,32606,EryP,citeseq
6ffc8378ecf5,4,32606,EryP,citeseq
400609b46632,4,31800,EryP,citeseq
ce015d21b6fd,2,32606,EryP,citeseq
e2f5727c0915,2,32606,EryP,citeseq
84c1a6079728,3,31800,EryP,citeseq
eeaf036f68c9,2,31800,EryP,citeseq
db1a17546495,2,13176,EryP,citeseq
adb3a1d1d22f,3,13176,EryP,citeseq
ed90129fb1ae,3,31800,EryP,citeseq
d406c0dcf41a,4,31800,EryP,citeseq
f8e787216a5f,2,31800,EryP,citeseq
ee4cc4eab4f6,3,13176,EryP,citeseq
3464ab9c75a1,4,31800,EryP,citeseq
6b106a06a831,3,13176,EryP,citeseq
e5f7078fc0c1,3,13176,EryP,citeseq
fdb6fdf39cfb,3,31800,EryP,citeseq
f7e1c9be69f4,2,32606,EryP,citeseq
b1a7fe2fa003,3,13176,EryP,citeseq
17780b4041dc,3,13176,EryP,citeseq
0572cac98d9b,2,31800,EryP,citeseq
4f9eed5683a5,4,32606,EryP,citeseq
b14c70c87383,4,32606,EryP,citeseq
e87ab2b117bd,3,13176,EryP,citeseq
175a74177b52,3,13176,EryP,citeseq
ed2206f9adb0,2,31800,EryP,citeseq
6a701a264548,2,31800,EryP,citeseq
67c416be5b78,4,32606,EryP,citeseq
ab772093848b,2,31800,EryP,citeseq
f312a98c3bdf,2,31800,EryP,citeseq
00649f6a8808,4,31800,EryP,citeseq
a1db13fa5e08,3,32606,EryP,citeseq
c35f7989e2c7,3,32606,EryP,citeseq
67b8fc607009,3,32606,EryP,citeseq
920ae67f968f,2,32606,EryP,citeseq
2325f182ebdb,2,32606,EryP,citeseq
2d14f525a5c1,3,32606,EryP,citeseq
936d51fe9f2f,4,32606,EryP,citeseq
fd9673801251,3,31800,EryP,citeseq
8267086c6c42,2,32606,EryP,citeseq
d22567703907,2,31800,EryP,citeseq
c44a34490cac,2,31800,EryP,citeseq
c5bdeeafc656,2,32606,EryP,citeseq
78e782c6aeb2,3,31800,EryP,citeseq
fbb16709c2c4,3,13176,EryP,citeseq
083c97cc5a45,2,32606,EryP,citeseq
0264ced5ff0e,4,32606,EryP,citeseq
ca3191073e13,3,31800,EryP,citeseq
b9e66f463089,4,31800,EryP,citeseq
349173623b3b,2,13176,EryP,citeseq
4d5688c15784,3,13176,EryP,citeseq
055430b2c47a,4,13176,EryP,citeseq
2a1fc5403fe6,2,32606,EryP,citeseq
ad353816a00d,2,31800,EryP,citeseq
7265382ffdab,4,32606,EryP,citeseq
891a698f3acf,4,13176,EryP,citeseq
6894b91efde7,3,32606,EryP,citeseq
8695c8545f5b,3,32606,EryP,citeseq
7eefed7116e4,2,32606,EryP,citeseq
54f8cfa5065c,4,31800,EryP,citeseq
545a6a87a839,4,31800,EryP,citeseq
35b2c117ce0f,4,13176,EryP,citeseq
ba4e22b25f3f,4,31800,EryP,citeseq
7d69d85366ce,2,31800,EryP,citeseq
092ea2b51e53,4,13176,EryP,citeseq
4f0ee4bf47e8,3,13176,EryP,citeseq
1f2a9fa1cb84,3,13176,EryP,citeseq
b07d391a4582,4,32606,EryP,citeseq
ef4ac17ae3bf,4,13176,EryP,citeseq
7b925c80617d,4,13176,EryP,citeseq
0add9d38b36d,4,31800,EryP,citeseq
56994d444b3e,3,13176,EryP,citeseq
033338a5c29b,3,13176,EryP,citeseq
53b683c147a2,2,13176,EryP,citeseq
f2a9e6c7694d,4,31800,EryP,citeseq
ebd6e46c9fbc,4,31800,EryP,citeseq
6e3e2b82686a,3,32606,EryP,citeseq
394cfa4c7fdc,3,31800,EryP,citeseq
e206a80288f0,2,32606,EryP,citeseq
adeb7ee1e986,4,32606,EryP,citeseq
dea665ebc477,3,13176,EryP,citeseq
a1b45763bcc0,2,31800,EryP,citeseq
b2152436f4f4,2,31800,EryP,citeseq
b0ea29d9e887,4,13176,EryP,citeseq
550e1f3b65d7,4,13176,EryP,citeseq
4ad0eaa8bdc7,2,31800,EryP,citeseq
4de6d8ec1993,3,13176,EryP,citeseq
97dad2c73dab,4,13176,EryP,citeseq
2e3c6cbd3401,4,31800,EryP,citeseq
c011a8790561,2,31800,EryP,citeseq
97ebcc1bdb19,4,31800,EryP,citeseq
b397a1d717b0,2,32606,EryP,citeseq
bde9b7896053,4,31800,EryP,citeseq
32c6ae84a969,2,13176,EryP,citeseq
4d2aba88cb47,3,31800,EryP,citeseq
bcdff580e9f9,3,13176,EryP,citeseq
557953946e7a,3,31800,EryP,citeseq
9b1982f4dac4,3,13176,EryP,citeseq
8b222146995a,4,31800,EryP,citeseq
047bd2324eab,4,13176,EryP,citeseq
49b5e5df8920,2,32606,EryP,citeseq
a61399c04df5,4,32606,EryP,citeseq
e9df3e3f6773,4,32606,EryP,citeseq
7e95f4b3be72,4,31800,EryP,citeseq
3f4c0c652711,4,31800,EryP,citeseq
356f7cbb4e4a,2,31800,EryP,citeseq
610bf9474ec7,4,31800,EryP,citeseq
3b791568e487,3,31800,EryP,citeseq
9706599de052,4,31800,EryP,citeseq
8b62f0c69588,4,13176,EryP,citeseq
986d3d9f86a6,4,32606,EryP,citeseq
d7b1bdc6ea9b,2,13176,EryP,citeseq
9edfc852064e,2,32606,EryP,citeseq
4d40816adf4f,4,13176,EryP,citeseq
612f71014f8e,2,13176,EryP,citeseq
84c646ad4e85,3,31800,EryP,citeseq
515e005906d5,4,13176,EryP,citeseq
bc4127cdee67,2,13176,EryP,citeseq
4c045e3243d7,4,31800,EryP,citeseq
d846620d2eed,3,31800,EryP,citeseq
85a3c7b05ff1,4,32606,EryP,citeseq
0c7063d1e5f4,4,32606,EryP,citeseq
f14f36641e29,2,32606,EryP,citeseq
7bf5fc18c0ef,2,31800,EryP,citeseq
463772f4fb59,4,32606,EryP,citeseq
5f73f5f0e95b,4,31800,EryP,citeseq
49db1a20c8a1,3,32606,EryP,citeseq
eee2e4daaba8,2,31800,EryP,citeseq
fe12c702a899,4,32606,EryP,citeseq
f55d24d22b6f,4,32606,EryP,citeseq
ed957f320944,4,13176,EryP,citeseq
b538942c9156,2,32606,EryP,citeseq
ce59063e50f9,4,13176,EryP,citeseq
a21eabcfa0fb,3,32606,EryP,citeseq
18e951edbba6,4,32606,EryP,citeseq
b3f5a827b574,3,32606,EryP,citeseq
994363746cae,4,13176,EryP,citeseq
7bed043ccb6b,4,13176,EryP,citeseq
f3fcc1a3623d,2,32606,EryP,citeseq
83f38b832441,2,31800,EryP,citeseq
b7ac4fcfb3b6,4,32606,EryP,citeseq
95500b20f20d,4,32606,EryP,citeseq
470466ef65a4,3,13176,EryP,citeseq
03baec68cb8f,3,31800,EryP,citeseq
448b7f69a1ba,4,31800,EryP,citeseq
f985521c5dc7,4,13176,EryP,citeseq
2dbd6db66ab8,4,31800,EryP,citeseq
c3388720a2fb,4,32606,EryP,citeseq
31b34bd18fec,3,32606,EryP,citeseq
f0d3653fd56d,4,31800,EryP,citeseq
bee688d148a8,4,13176,EryP,citeseq
056ac14d5704,3,31800,EryP,citeseq
dbc7503b389f,3,31800,EryP,citeseq
f8dcfad25acd,3,13176,EryP,citeseq
2c1cabbd8b42,3,31800,EryP,citeseq
6afb538b301b,3,13176,EryP,citeseq
99ab7f8c23a4,3,31800,EryP,citeseq
4fb71e54f507,4,13176,EryP,citeseq
c4bc7f8cbf20,4,32606,EryP,citeseq
d99955e101ed,4,31800,EryP,citeseq
339cd71a0abf,2,31800,EryP,citeseq
048f54ab0312,3,13176,EryP,citeseq
afb1d6f3d5e8,4,31800,EryP,citeseq
c416df031e5c,3,13176,EryP,citeseq
4a0269e36708,4,32606,EryP,citeseq
5361709ad33e,4,31800,EryP,citeseq
1288b0c76109,3,31800,EryP,citeseq
c00db6471c90,2,31800,EryP,citeseq
6601cc29d4b3,2,32606,EryP,citeseq
33cb07176257,4,32606,EryP,citeseq
91f1de398c7d,2,32606,EryP,citeseq
ef111b165ff9,2,13176,EryP,citeseq
e663d1055694,4,32606,EryP,citeseq
ba584fc19572,3,31800,EryP,citeseq
bdd5f4ef491f,3,31800,EryP,citeseq
bc24094a8525,3,31800,EryP,citeseq
49c201175486,4,31800,EryP,citeseq
f88c8a1072b5,3,31800,EryP,citeseq
fa64d994664b,4,13176,EryP,citeseq
9bb24b8920c1,4,13176,EryP,citeseq
a21b6aa15031,3,31800,EryP,citeseq
a7a528b465bb,3,31800,EryP,citeseq
7110aab880f4,3,31800,EryP,citeseq
0a80c5364435,4,31800,EryP,citeseq
55e4fa78fd04,4,13176,EryP,citeseq
b744ab2f26e8,4,13176,EryP,citeseq
34fd40823a91,2,32606,EryP,citeseq
6c3d197242c8,4,32606,EryP,citeseq
a5acdd4de19d,2,31800,EryP,citeseq
5915d83f7154,3,31800,EryP,citeseq
c3e5a86610ed,2,13176,EryP,citeseq
265c3963886a,3,13176,EryP,citeseq
281ad9cdfef5,3,13176,EryP,citeseq
871faef32518,4,31800,EryP,citeseq
9b2defc56d3e,4,13176,EryP,citeseq
22dcf2178a53,4,31800,EryP,citeseq
4470ce307266,4,31800,EryP,citeseq
f33056e38a78,4,31800,EryP,citeseq
f28e19b646da,2,32606,EryP,citeseq
9be081f908d0,4,32606,EryP,citeseq
8377ed090f09,4,31800,EryP,citeseq
e4e94d546510,4,31800,EryP,citeseq
15602fab382a,3,13176,EryP,citeseq
89d29f3242cf,2,32606,EryP,citeseq
5990c0492a9c,3,13176,EryP,citeseq
6b5a8d7d958a,4,13176,EryP,citeseq
e110f184e7a2,4,31800,EryP,citeseq
b374f4e6b25d,3,31800,EryP,citeseq
b30f4eef7775,2,31800,EryP,citeseq
bc1c0e809ce5,3,13176,EryP,citeseq
4ed0f2215e00,4,31800,EryP,citeseq
26110ae3b7c7,4,31800,EryP,citeseq
4b46746d9d67,2,31800,EryP,citeseq
2defacb0b80b,4,31800,EryP,citeseq
5051f0f0b033,3,31800,EryP,citeseq
34666266230a,3,13176,EryP,citeseq
479e26e7788d,3,32606,EryP,citeseq
31c9ae371caf,3,31800,EryP,citeseq
cd2404ea58f7,4,32606,EryP,citeseq
ad0de96884b7,2,32606,EryP,citeseq
37acb6f74cb0,3,31800,EryP,citeseq
73b735c9f2ee,3,13176,EryP,citeseq
f8c9f948adbc,4,32606,EryP,citeseq
6a6d2d383372,3,32606,EryP,citeseq
f57b825b0f2f,4,13176,EryP,citeseq
5d372f2dc315,4,13176,EryP,citeseq
ab2dc65efccf,3,13176,EryP,citeseq
0a59224f2ac6,2,13176,EryP,citeseq
b0a9193ca000,4,13176,EryP,citeseq
c70055dd9613,2,13176,EryP,citeseq
b21050d834a9,2,31800,EryP,citeseq
577eb50aecc8,4,31800,EryP,citeseq
f1c9da3fc901,3,32606,EryP,citeseq
6457a3de5dc6,2,31800,EryP,citeseq
ad9aa2925ea0,2,31800,EryP,citeseq
1dd536c1961a,2,13176,EryP,citeseq
3b25cb4ad495,2,13176,EryP,citeseq
ee13438edf8c,4,31800,EryP,citeseq
b608a3b4a6bf,3,13176,EryP,citeseq
9e5ffd5edc40,3,13176,EryP,citeseq
65a799134df3,2,32606,EryP,citeseq
3809d9ad6c72,3,13176,EryP,citeseq
7bc7b77e0957,4,31800,EryP,citeseq
a8c9809f33de,4,32606,EryP,citeseq
bd5850d8ff60,4,32606,EryP,citeseq
39972a860886,4,31800,EryP,citeseq
66e4f6f27562,4,31800,EryP,citeseq
72b9dd064ec1,3,31800,EryP,citeseq
e25c41a77b7e,2,13176,EryP,citeseq
24424fe07db3,2,31800,EryP,citeseq
758efa21edf0,3,31800,EryP,citeseq
ef0b48e7213f,4,32606,EryP,citeseq
73e852ed8ab2,2,32606,EryP,citeseq
9fedcefea71d,4,32606,EryP,citeseq
e2e8c466b7fc,4,31800,EryP,citeseq
474356ef31c9,3,32606,EryP,citeseq
8a4aaef525e5,4,31800,EryP,citeseq
6ea823c86cb0,3,13176,EryP,citeseq
6275b366b335,3,13176,EryP,citeseq
3d64c769a351,4,32606,EryP,citeseq
7f270fb9c6f5,3,13176,EryP,citeseq
0fc875f6caa6,4,32606,EryP,citeseq
fbfcf86af665,3,13176,EryP,citeseq
c991633b639b,2,13176,EryP,citeseq
42a7ff4e2121,4,32606,EryP,citeseq
50b8eb25911e,2,31800,EryP,citeseq
df09d84e8676,4,31800,EryP,citeseq
4dff8648bd45,2,31800,EryP,citeseq
1e3c108afacd,2,32606,EryP,citeseq
4771ac5adca6,4,32606,EryP,citeseq
6f68351b69c7,2,32606,EryP,citeseq
e763bd0667f4,4,31800,EryP,citeseq
bd09b9045c13,2,32606,EryP,citeseq
c5bc66aab009,4,13176,EryP,citeseq
96b91d0d3fb0,3,31800,EryP,citeseq
07d44deb22f5,4,32606,EryP,citeseq
f4faccd8a6e0,3,31800,EryP,citeseq
e526ef93a051,2,32606,EryP,citeseq
e5028751d728,4,13176,EryP,citeseq
a0f4372602bc,4,13176,EryP,citeseq
253ed9500a0a,2,31800,EryP,citeseq
82246f0750a5,4,13176,EryP,citeseq
ea10b0a939d7,4,13176,EryP,citeseq
90b50a342128,3,31800,EryP,citeseq
257f25f8d09f,2,32606,EryP,citeseq
81f3791ad602,3,13176,EryP,citeseq
b06b35bbdc08,4,13176,EryP,citeseq
2af96809f7e9,3,32606,EryP,citeseq
cb7e4f4974ea,4,31800,EryP,citeseq
24cf9bd2a2aa,4,32606,EryP,citeseq
84b6d13f17cd,4,31800,EryP,citeseq
0ba2784bf82f,4,31800,EryP,citeseq
2a4d48f4e8a4,2,31800,EryP,citeseq
b36e1845b855,3,13176,EryP,citeseq
1354da3e6ffd,4,31800,EryP,citeseq
bfca181b69c9,3,13176,EryP,citeseq
f10a0b84e354,4,31800,EryP,citeseq
77979d69aa99,3,31800,EryP,citeseq
2c3cae0ba016,3,32606,EryP,citeseq
855f8c439880,2,32606,EryP,citeseq
92059d2bc228,2,32606,EryP,citeseq
a215f06a2255,3,31800,EryP,citeseq
60a8965ab5ea,2,31800,EryP,citeseq
4316867f965b,3,13176,EryP,citeseq
7cc5a81aab7f,2,13176,EryP,citeseq
7cde0258ef6e,4,31800,EryP,citeseq
3f49bfbefa4f,4,31800,EryP,citeseq
80c6662e4657,4,31800,EryP,citeseq
23a7ef4ea2b8,4,13176,EryP,citeseq
677875d73a8d,4,31800,EryP,citeseq
42423d3795b7,2,32606,EryP,citeseq
f050d93217ca,2,13176,EryP,citeseq
5e492288792c,2,13176,EryP,citeseq
c66d9265f42a,3,31800,EryP,citeseq
b6effea50452,2,32606,EryP,citeseq
afb1fafcf7e7,3,32606,EryP,citeseq
48e042b448e0,4,32606,EryP,citeseq
518d7a263f4a,3,31800,EryP,citeseq
1978a0682cdf,3,32606,EryP,citeseq
91d03ef41be8,4,32606,EryP,citeseq
81ff29df9224,3,31800,EryP,citeseq
b42bc73b5496,4,13176,EryP,citeseq
0d7b0c32f65c,3,32606,EryP,citeseq
eaec8963d9cd,2,31800,EryP,citeseq
c2a8181e38fb,3,31800,EryP,citeseq
1ddb7f568b86,4,31800,EryP,citeseq
401c64b326d7,4,13176,EryP,citeseq
9261d87b1620,4,32606,EryP,citeseq
3055d68cdea9,3,31800,EryP,citeseq
052cbb2233df,2,31800,EryP,citeseq
5a042d2fe915,4,32606,EryP,citeseq
37dc13fdb79f,3,31800,EryP,citeseq
fda74070bb76,2,31800,EryP,citeseq
4e95fa0079f7,4,31800,EryP,citeseq
1606d4407a64,4,32606,EryP,citeseq
f8616b019ee3,4,31800,EryP,citeseq
912950f99352,4,31800,EryP,citeseq
cd508c4b9059,4,31800,EryP,citeseq
fd1b65dbf558,2,31800,EryP,citeseq
2660e54b94b3,2,31800,EryP,citeseq
91096826ba4f,4,31800,EryP,citeseq
a65eb795a4c2,3,32606,EryP,citeseq
331217b6c381,3,32606,EryP,citeseq
06d1d5fe1d85,3,13176,EryP,citeseq
bdc3ec53fd54,2,32606,EryP,citeseq
b0f06711685e,2,31800,EryP,citeseq
7c5d776a7839,4,32606,EryP,citeseq
cfff1b6205c7,4,31800,EryP,citeseq
4ea2faa02f4f,4,31800,EryP,citeseq
e0eed39e47fb,3,13176,EryP,citeseq
8d6c9b2682b6,3,31800,EryP,citeseq
003573cc08c6,2,32606,EryP,citeseq
fec18ab0d71a,4,13176,EryP,citeseq
ed97c4351c6f,4,32606,EryP,citeseq
ca4739331b60,3,13176,EryP,citeseq
a7cb0c797ab3,4,31800,EryP,citeseq
7745d9e2c230,2,31800,EryP,citeseq
